"name"|"DISPLAY"|"Loc_x"|"Loc_y"
1740|800 Campus Drive, Serramonte, Daly City|-122.47862652381|37.669026
557|18800 Devon Avenue, Quito Village, Saratoga|-122.00003109375|37.28218553125
1761|100 Fulton Street, Mount Carmel, Redwood City|-122.242172111111|37.4845182222222
2308|300 Fremont Street, South of Market, San Francisco|-122.393696285714|37.7872891904762
103|35500 Ebro Court, Centerville, Fremont|-122.030025928571|37.5627857857143
165|2200 Franklin Street, Pacific Heights, San Francisco|-122.4244947|37.7941523
2206|600 Sunflower Court, San Ramon|-121.907984255814|37.7888293255814
9|500 Hyde Street, Tenderloin, San Francisco|-122.416533|37.785702625
1450|0 Brookhaven Court, Fairmont, Pacifica|-122.483787612903|37.6586937741936
1734|0 Flood Circle, Lindenwood, Atherton|-122.186630944444|37.4667540555556
168|14700 Doolittle Drive, Marina Faire, San Leandro|-122.169867131579|37.6859707894737
843|2400 Channing Way, Southside, Berkeley|-122.260483454545|37.8666816363636
939|2900 Central Avenue, Alameda|-122.233427619048|37.7592707619048
1602|0 Carquinez Scenic Drive, Martinez|-122.160451945946|38.0195639054054
919|2900 Cabrillo Avenue, Santa Clara|-121.982304777778|37.3606257222222
1574|4200 Dublin Boulevard, Dublin|-121.887489|37.7059870714286
2490|22600 Alcalde Road, Cupertino|-122.07534780597|37.3144056119403
984|0 East Vineyard Avenue, Livermore|-121.789234090909|37.6497506363636
1743|600 San Bruno Avenue East, San Bruno|-122.406448222222|37.6280331851852
1453|2700 Campus Drive, Beresford Park, San Mateo|-122.324110535714|37.5402547857143
1525|1400 Edith Street, North Berkeley, Berkeley|-122.278034666667|37.8811113333333
968|3200 Anza Street, Richmond District, San Francisco|-122.4841973|37.7786262
1512|2000 Essex Street, South Berkeley, Berkeley|-122.268178157895|37.8510395789474
860|2300 Cabrillo Street, Richmond District, San Francisco|-122.483982333333|37.7746597777778
864|22400 Victory Drive, Longwood - Winton Grove, Hayward|-122.1104745|37.661479
986|200 Quartz Circle, Livermore|-121.800300529412|37.6663551764706
1733|0 Barry Lane, West Atherton, Atherton|-122.215622933333|37.4451035777778
1570|0 Tehan Canyon Road, Pleasanton|-121.936920202797|37.6522625104895
2356|6200 Madigan Road, Dublin|-121.890415083333|37.719655875
1461|200 North Fremont Street, Central San Mateo, San Mateo|-122.321954222222|37.5728300555556
1524|1700 Portland Avenue, Berkeley Hills, Berkeley|-122.281984103448|37.8901428965517
2526|3500 North 1st Street, North San Jose, San Jose|-121.945205954545|37.4061709090909
2543|100 Hahn Way, Cotati|-122.695561958333|38.3230833333333
826|1700 Edgewood Drive, Oakley|-121.729283375|37.9984288125
2504|5900 Cabrillo Highway, Pacifica|-122.50319605|37.5900256333333
2673|100 Rutledge Street, Bernal Heights, San Francisco|-122.407990789474|37.7441743157895
2236|San Francisco Bay Trail, Hayward|-122.112489181818|37.611213375
2523|3300 Rocky Mountain Drive, Alum Rock, San Jose|-121.802819764706|37.3492839411765
1031|1100 Cambridge Drive, Lafayette|-122.132476295455|37.9053458636364
2215|1500 East 31st Street, Tuxedo, Oakland|-122.2306095625|37.7980703125
965|200 Topeka Avenue, Silver Terrace, San Francisco|-122.396136083333|37.7324719166667
1467|2600 Somerset Drive, Belmont|-122.303204787234|37.5037647659574
2374|200 Fanyon Street, Milpitas|-121.882304823529|37.4401383529412
2500|1900 East Sikorsky Street, Stockton|-121.277952625|37.889749425
2314|300 Waller Street, Western Addition, San Francisco|-122.429280727273|37.7718064545455
2465|Diamond Cove Terrace, Bayview, San Francisco|-122.39369562963|37.7133344444444
2443|500 22nd Street, Potrero Hill, San Francisco|-122.387902105263|37.7605479473684
2321|400 Irving Street, Inner Sunset, San Francisco|-122.459834277778|37.7638338333333
2441|100 Octavia Street, Western Addition, San Francisco|-122.425320785714|37.7734905714286
2312|2100 Webster Street, Pacific Heights, San Francisco|-122.433326777778|37.7910082222222
2225|200 Greenbank Avenue, Piedmont|-122.241910478261|37.824219
1361|26200 Catharine Court, Los Altos Hills|-122.126157637931|37.3762575517241
1950|1500 June Avenue, Alum Rock, San Jose|-121.840092875|37.3330228125
1464|200 Cupertino Way, South San Mateo, San Mateo|-122.289625777778|37.5361905
2304|700 Gail Avenue, Sunnyvale|-122.020329611111|37.3620532777778
1752|200 West 25th Avenue, South San Mateo, San Mateo|-122.31371425|37.5441923125
1780|1600 McKinnon Avenue, Bayview, San Francisco|-122.390871235294|37.7369148235294
1783|1500 Mansell Street, Visitacion Valley, San Francisco|-122.418493896552|37.7173081724138
1904|100 East San Fernando Street, Central San Jose, San Jose|-121.883756666667|37.3350324166667
1750|1700 Yorktown Road, San Mateo|-122.345319241379|37.5230016206897
2628|36700 Mulberry Street, Newark|-122.034820125|37.53725375
2332|2700 Adeline Street, South Berkeley, Berkeley|-122.268127|37.859559
1903|Spring Street, Central San Jose, San Jose|-121.906678555556|37.3404527037037
167|300 Stoakes Avenue, Farrelly Pond District, San Leandro|-122.16620275|37.73216555
1686|0 The Embarcadero, North Beach, San Francisco|-122.39929405|37.7996886
1695|5th Street, Treasure Island, San Francisco|-122.373223630435|37.781062326087
1940|700 Overland Way, South San Jose, San Jose|-121.837284411765|37.3020788235294
1762|500 Summit Spring Road, Woodside|-122.278002666667|37.4087327659574
1937|19500 Dorchester Drive, Golden Triangle, Saratoga|-122.017394833333|37.2886216666667
1674|200 Hyde Street, Tenderloin, San Francisco|-122.4158068|37.7831439
1594|400 Pamela Court, Burbank, Hayward|-122.0923189375|37.6670101875
87|2200 Wyandotte Street, Mountain View|-122.09666635|37.41760035
2418|600 7th Street, Iron Triangle, Richmond|-122.361650368421|37.9396115789474
1690|900 Pine Street, Lower Nob Hill, San Francisco|-122.409916222222|37.7910867777778
1830|300 South Sunnyvale Avenue, Heritage District, Sunnyvale|-122.030837923077|37.3728982307692
1944|700 Girard Street, Visitacion Valley, San Francisco|-122.402249363636|37.7215028181818
1911|3400 Flora Vista Avenue, Santa Clara|-121.991329764706|37.3609829411765
2170|2500 Junction Avenue, North San Jose, San Jose|-121.923353177778|37.3909127777778
2171|1400 Airport Boulevard, North San Jose, San Jose|-121.924412606061|37.3655796969697
2074|1500 Green Island Road, American Canyon|-122.280449277108|38.2034294096386
1331|500 University Avenue, Los Gatos|-121.977379558824|37.2378862941176
1922|1800 Hurst Avenue, Willow Glen, San Jose|-121.915770041667|37.2898789583333
1935|100 Arroyo Grande Way, Los Gatos|-121.967420176471|37.2483347352941
1942|3500 Slopeview Drive, East San Jose, San Jose|-121.774260619048|37.3320428095238
1605|2900 Esperanza Drive, Concord|-122.024063875|37.990246
2340|0 Mason Street, Tenderloin, San Francisco|-122.411033846154|37.7830692307692
1627|Briones to Mount Diablo Regional Trail, Walnut Creek|-122.03220773913|37.8874275434783
1608|1100 Studebaker Road, Saranap, Walnut Creek|-122.08412856|37.88465398
1703|2600 21st Street, Mission District, San Francisco|-122.406246142857|37.7592165
1604|200 John Glenn Drive, Concord|-122.056843717949|37.9794492564103
1705|0 Conkling Street, Silver Terrace, San Francisco|-122.402072733333|37.7342566666667
1948|21700 Rainbow Drive, Cupertino|-122.06385252|37.29799206
1309|300 Kiely Boulevard, West San Jose, San Jose|-121.98395455|37.3208348
1924|2200 Curtner Avenue, Campbell|-121.938618433333|37.2711996666667
2485|0 Jolie Lane, Walnut Creek|-122.067527545455|37.924575969697
1470|1500 Oxford Street, Palm Park, Redwood City|-122.225845466667|37.4713714666667
1771|0 Lopez Avenue, West of Twin Peaks, San Francisco|-122.466901|37.7483317916667
1660|2400 Arden Way, Cassell, San Jose|-121.827564076923|37.343669
2120|0 Reservoir Road, San Rafael|-122.537230878788|37.9699478181818
433|600 Vanessa Drive, Central San Mateo, San Mateo|-122.3093384375|37.5582413125
471|1000 Amethyst Terrace, Union City|-122.012881769231|37.589721
1656|1300 Contra Costa Drive, El Cerrito|-122.29559596875|37.9238288125
2221|15900 Glen Una Drive, Los Gatos|-122.030776137931|37.2368456896552
2222|Junipero Serra Freeway, Cupertino|-122.055564755102|37.3346435306122
724|200 Kensington Way, Cambrian, Los Gatos|-121.934720074074|37.2401938518518
1730|0 Park Lane, Brisbane|-122.416428238095|37.6874868253968
2223|1900 Scott Lane, Woodland Acres - The Highlands, Los Altos|-122.080499666667|37.3393813333333
1704|2900 24th Street, Mission District, San Francisco|-122.410746666667|37.7514255555556
629|100 Guerrero Street, Mission Dolores, San Francisco|-122.424681571429|37.768213
718|2900 Capewood Lane, North San Jose, San Jose|-121.88069|37.4097764285714
1303|0 Rose Orchard Way, North San Jose, San Jose|-121.945209888889|37.4143864444444
2520|3200 Shawn Way, Hayward|-122.053117777778|37.6878332222222
1332|100 Los Patios, Los Gatos|-121.982847487179|37.2551845897436
1271|200 Bacon Street, Excelsior, San Francisco|-122.405269625|37.7284244375
2519|3700 35th Avenue, Redwood Heights, Oakland|-122.194808148148|37.7992116666667
1237|400 Lincoln Avenue, Central San Jose, San Jose|-121.909031666667|37.3177982916667
2239|1900 Ballybunion Court, Gilroy|-121.590068647059|36.9812877352941
2229|0 Kirby Place, Crescent Park, Palo Alto|-122.149600392857|37.4521904285714
1024|1500 Orange Street, Concord|-122.043763285714|37.948438
2670|500 North Jackson Avenue, East San Jose, San Jose|-121.856015083333|37.3692049166667
1732|0 Longview Drive, Westlake, Daly City|-122.491142939394|37.6770286969697
1046|300 Grand Avenue, Adams Point, Oakland|-122.251939066667|37.8096424
2686|8100 Merion Drive, Newark|-122.05832625|37.5362106875
616|0 Placer Court, Bay Point|-121.946644192308|38.0239581923077
611|200 Park View Terrace, Adams Point, Oakland|-122.259131583333|37.8113906666667
725|20000 Glasgow Drive, Saratoga|-122.022159956522|37.2746379565217
743|400 Addison Avenue, Professorville, Palo Alto|-122.155826666667|37.4433275833333
2409|4300 Hacienda Drive, Pleasanton|-121.894538272727|37.6927846363636
1707|100 Appleton Avenue, Bernal Heights, San Francisco|-122.421551|37.737591
2318|100 Santa Rosa Avenue, Outer Mission, San Francisco|-122.436197923077|37.7282852307692
1276|1100 Golden Gate Avenue, Western Addition, San Francisco|-122.429140846154|37.7797746923077
2349|1600 Ward Street, South Berkeley, Berkeley|-122.276745769231|37.8593342307692
1251|2200 Lanai Avenue, East San Jose, San Jose|-121.838246956522|37.3292393913043
2348|7700 Sunkist Drive, Eastmont Hills, Oakland|-122.166257|37.77123872
740|200 Leota Avenue, Sunnyvale West, Sunnyvale|-122.050879916667|37.378711
1724|2200 Euclid Avenue, East Palo Alto|-122.14601352381|37.4670266666667
688|200 South 14th Street, Central San Jose, San Jose|-121.874219538462|37.3387144615385
602|22000 Cameron Street, Castro Valley|-122.067788|37.6868335238095
1596|24700 Mohr Drive, Mount Eden, Hayward|-122.112895642857|37.6421137142857
721|600 Hobart Terrace, Santa Clara|-121.984387043478|37.3340556086956
2438|Margie Lane, Oakland|-122.159511345455|37.7876544727273
2656|7500 Hollanderry Place, Cupertino|-122.037242157895|37.3031765789474
107|1900 Sandcreek Way, Alameda|-122.258907416667|37.7622576666667
1235|700 Banff Street, Central San Jose, San Jose|-121.858977909091|37.342258
742|4200 Wilkie Way, Charleston Meadow, Palo Alto|-122.12770725|37.4167673333333
762|200 Sheffield Way, American Canyon|-122.2625881875|38.160271
1337|1100 Jamestown Drive, Sunnyvale West, Sunnyvale|-122.057058|37.36265268
2117|0 Oxford Drive, San Rafael|-122.496407|38.0036402542373
1756|2400 Casa Bona Avenue, Belmont|-122.311309758621|37.5169220689655
1220|1700 Balsa Avenue, Doerr - Steindorf, San Jose|-121.915980483871|37.2739499677419
1886|3600 Madeline Drive, Alum Rock, San Jose|-121.82837924|37.37410632
1281|700 Guerrero Street, Mission Dolores, San Francisco|-122.423775272727|37.7593735454545
1245|500 Geary Street, Tenderloin, San Francisco|-122.4122101|37.7870404
1849|300 South San Antonio Road, North Los Altos, Los Altos|-122.115922583333|37.375289875
1210|Cypress Ridge Road, Redwood City|-122.360131351515|37.4462464
1625|1900 Cardiff Drive, Pittsburg|-121.867530846154|38.0141063076923
1722|200 9th Avenue, Richmond District, San Francisco|-122.469234846154|37.7845673076923
1723|600 Burrows Avenue, San Bruno|-122.421914928571|37.6224175
1702|100 Randall Street, Glen Park, San Francisco|-122.42986705|37.7373654
1248|2800 Scottsdale Court, East San Jose, San Jose|-121.801395526316|37.3181416842105
1277|300 Hayes Street, Civic Center, San Francisco|-122.423732181818|37.7774805454545
1048|Upper Fire Trail, Berkeley|-122.230437953488|37.8639747209302
741|1600 San Luis Avenue, Rex Manor, Mountain View|-122.083401235294|37.40553
1399|Levee, Gilroy|-121.571284789474|36.9865250789474
1246|300 McAllister Street, Civic Center, San Francisco|-122.418141235294|37.7796522352941
2662|200 Hillcrest Avenue, Marina|-121.795907428571|36.6774435
1241|4300 La Torre Avenue, South San Jose, San Jose|-121.814511285714|37.2809777619048
1887|10300 Chrisland Avenue, Alum Rock, San Jose|-121.814907448276|37.3647102758621
1689|200 Sutter Street, Financial District, San Francisco|-122.40492925|37.7903160625
242|0 El Pavo Real Circle, San Rafael|-122.548045333333|37.9987083333333
303|Bay Trail, Sunnyvale|-121.981621513158|37.4415166710526
351|600 South 22nd Street, Central San Jose, San Jose|-121.866034083333|37.3368634166667
1257|2400 Octavia Street, Pacific Heights, San Francisco|-122.427076636364|37.792539
1757|1100 Saint Francis Street, Palm Park, Redwood City|-122.234508464286|37.4676851428571
2431|27700 Mission Boulevard, Mission - Garin, Hayward|-122.061165333333|37.6436759166667
1060|3600 East 8th Street, South Kennedy Tract, Oakland|-122.2293703|37.7750141
1042|500 Bourne Lane, Danville|-121.904862588235|37.8053082352941
723|0 South Milton Avenue, Downtown, Campbell|-121.9558498125|37.2844419375
1068|1600 Poplar Street, West Oakland, Oakland|-122.28966625|37.8093774166667
1028|100 Sugar Creek Lane, Alamo|-121.972263471154|37.8623432980769
1583|17900 Lake Chabot Road, Castro Valley|-122.106400736842|37.7220761842105
1584|2700 Jennifer Drive, Castro Valley|-122.097447066667|37.7040422333333
290|4200 Gemini Drive, Union City|-122.068416|37.585317
1499|900 Atlantic Avenue, Alameda|-122.266362217391|37.7804176086957
210|100 Ramsell Street, Oceanview, San Francisco|-122.467497842105|37.7134442105263
2605|0 Cable Roadway, Sausalito|-122.487518861111|37.8508201944444
207|1100 Guerrero Street, Mission District, San Francisco|-122.423099153846|37.7515346153846
1052|200 Collins Street, Atchison Woods, Richmond|-122.35956116|37.93344196
1587|29200 Bodega Street, Mission - Garin, Hayward|-122.035413220339|37.6369522372881
1557|7000 Auto Mall Parkway, Fremont|-122.028927033708|37.5050714719101
1121|300 Ridgewood Avenue, Mill Valley|-122.548263763158|37.8947613289474
2675|200 Sandpiper Court, Foster City|-122.258198875|37.5648879375
216|3700 Lake Ontario Drive, Lakes and Birds, Fremont|-122.057114866667|37.5841450666667
1589|3400 Croak Road, Pleasanton|-121.848722557692|37.7194457115385
2678|1800 Dutton Avenue, Southwest Santa Rosa, Santa Rosa|-122.721362363636|38.4207242272727
2514|4500 Thornhaven Way, Edenvale, San Jose|-121.816931366667|37.2730498333333
2708|200 Westview Drive, Sunshine Gardens, South San Francisco|-122.441148647059|37.6626881470588
2682|Middle Burdell Fire Road, Novato|-122.586858843137|38.1307242941176
2634|Dwight D. Eisenhower Highway, Albany|-122.3099184|37.8863935333333
2554|0 Oliver Lane, Mill Valley|-122.507570176471|37.8936374705882
2622|300 Langton Street, South of Market, San Francisco|-122.403859588235|37.7737234705882
390|5600 Park Crest Drive, South San Jose, San Jose|-121.895936125|37.2356520833333
391|900 Glenridge Drive, South San Jose, San Jose|-121.8676857|37.2695368
1760|100 Nevada Street, Mount Carmel, Redwood City|-122.248618771429|37.4802314
1252|2100 Cinderella Lane, East San Jose, San Jose|-121.839111076923|37.3458386153846
1655|100 South 35th Street, Pullman, Richmond|-122.3350515|37.9309025
2468|400 Mendocino Avenue, Santa Rosa|-122.7125969375|38.4416330625
38|Unnamed Road, Mount Hamilton|-121.481190581169|37.2058396590909
2512|300 Genoa Drive, Redwood Shores, Redwood City|-122.241424129032|37.5398470322581
1694|700 Folsom Street, South of Market, San Francisco|-122.4018235|37.782115625
1247|100 Magnolia Street, Marina District, San Francisco|-122.431400214286|37.8004821428571
720|3400 Granada Avenue, Santa Clara|-121.987343277778|37.3482412222222
1547|2600 Brian Road, San Pablo|-122.317019625|37.9943835625
600|800 Walnut Street, Alameda|-122.251247866667|37.7605876
1016|2200 East Leland Road, Pittsburg|-121.926998277778|38.011157462963
1744|1200 Helen Drive, Millbrae|-122.418731|37.6012381538462
1386|5700 Beswick Drive, South San Jose, San Jose|-121.816932444444|37.2485350555556
1498|1100 Park Avenue, Emeryville|-122.281214684211|37.8327905789474
1018|LDU Drive, Martinez|-122.127517958333|38.0170237083333
530|400 Seventh Avenue, Fair Oaks, Menlo Park|-122.1952371|37.474809
181|3400 Richmond Boulevard, Oakland Ave - Harrison St, Oakland|-122.259367529412|37.8169918235294
2|400 Northumberland Avenue, Redwood Oaks, Redwood City|-122.219405736842|37.4695849473684
1774|200 Byxbee Street, Oceanview, San Francisco|-122.468507285714|37.7192148571429
905|1000 Pine Street, Lower Nob Hill, San Francisco|-122.414176285714|37.7905751428571
206|1300 15th Street, Mission District, San Francisco|-122.412963833333|37.7687935555556
2539|2400 Edwards Avenue, El Cerrito|-122.313888206897|37.9341679310345
2463|200 Moncada Way, Oceanview, San Francisco|-122.467994571429|37.7272205357143
472|4300 Alder Avenue, Centerville, Fremont|-122.0231505|37.557816
1063|800 54th Avenue, Coliseum Industrial, Oakland|-122.212099|37.7623015789474
187|300 Springpark Circle, South San Jose, San Jose|-121.8460458125|37.2699755625
2483|100 Burns Court, Pleasant Hill|-122.071981085714|37.9333623142857
2650|400 Palm Avenue, Millbrae|-122.398601|37.5993521176471
463|2000 Bancroft Way, Downtown Berkeley, Berkeley|-122.268934636364|37.8680769090909
2453|0 Orange Court, Country Club Manor, Hillsborough|-122.372717788462|37.5667561730769
408|1800 Hillside Boulevard, Colma|-122.449943916667|37.6762683888889
455|3400 Mauricia Avenue, Santa Clara|-121.986215833333|37.3271595555556
562|300 Tioga Court, Greenmeadow, Palo Alto|-122.111078384615|37.4148799230769
466|100 Pelton Center Way, Old San Leandro, San Leandro|-122.155249954545|37.7234063636364
1027|200 Tangerine Court, San Ramon|-121.927240636364|37.7402710909091
571|400 Wallace Avenue, Vallejo|-122.236921142857|38.0962737142857
2442|2800 Mission Street, Mission District, San Francisco|-122.418842166667|37.7522731666667
62|3500 Ellery Common, Central District, Fremont|-121.976886454545|37.5450389090909
1829|1000 Hedera Court, Ponderosa Park, Sunnyvale|-122.002588|37.3612970869565
1753|100 Yawl Court, Foster City|-122.259472|37.5518346666667
1047|1700 Eastshore Boulevard, El Cerrito|-122.316539481481|37.9231235555556
64|5200 Selma Avenue, Centerville, Fremont|-122.0087442|37.5372988
1236|700 Vine Street, Central San Jose, San Jose|-121.886860157895|37.3236576842105
2451|700 Westlake Center, Westlake, Daly City|-122.479637684211|37.7001953157895
1265|0 Stoneybrook Avenue, Excelsior, San Francisco|-122.423538666667|37.7288738571429
1692|800 Mission Street, South of Market, San Francisco|-122.410909368421|37.7796994736842
1106|30100 Ahern Avenue, Union City|-122.07402885|37.60584545
1741|200 Morton Drive, Serramonte, Daly City|-122.4707228|37.65755445
44|1700 Egbert Avenue, Bayview, San Francisco|-122.3982935|37.7247544166667
1243|3100 Oakbridge Drive, East San Jose, San Jose|-121.820788375|37.3127436875
1244|800 Jackson Street, Chinatown, San Francisco|-122.4095359|37.7946578
1653|Petrolite Street, Richmond|-122.388218241379|37.9402097758621
212|500 Washington Street, Financial District, San Francisco|-122.4050811|37.7956791
1062|3300 Davis Street, Peralta Hacienda, Oakland|-122.2167501|37.787912
1181|4100 Network Circle, Santa Clara|-121.951006|37.3972735384615
1751|400 31st Avenue, Beresford Park, San Mateo|-122.312060809524|37.5328122380952
127|2000 Waverley Street, Old Palo Alto, Palo Alto|-122.144917|37.4354766
1637|1100 Willow Pass Road, Bay Point|-121.916414625|38.032130625
1824|800 Flin Way, Sunnyvale|-122.017369727273|37.3443971363636
1262|900 Remillard Court, Central San Jose, San Jose|-121.85951315|37.32591275
1045|100 Pearl Street, Oakland Ave - Harrison St, Oakland|-122.257689846154|37.8153304615385
1294|600 Panorama Drive, Midtown Terrace, San Francisco|-122.452385178571|37.75142425
1825|1500 Dominion Avenue, Sunnyvale|-122.058318333333|37.343072875
1654|Regatta Boulevard, Marina Bay, Richmond|-122.342308538462|37.9121820384615
2354|400 School Street, Niles, Fremont|-121.987998|37.5779879375
2367|0 Los Norrabos, El Toyonal, Orinda|-122.2221395|37.8865954333333
2395|39200 Farwell Drive, 28 Palms, Fremont|-121.992732833333|37.529266
1279|1100 Folsom Street, South of Market, San Francisco|-122.408537153846|37.7769507692308
2362|100 Greentree Way, Milpitas|-121.9000266|37.4079637
195|47400 Fernald Street, Warm Springs, Fremont|-121.919558733333|37.4830415333333
56|Wildcat Marsh Trail, Richmond|-122.3736234|37.961611675
1292|1300 Wright Loop, Presidio, San Francisco|-122.464495|37.7953496923077
1746|600 North Delaware Street, Central San Mateo, San Mateo|-122.3317949375|37.5813754375
1677|200 Funston Road, Marina District, San Francisco|-122.43170375|37.806827625
1291|1500 Balboa Street, Richmond District, San Francisco|-122.476093666667|37.7773500833333
1565|Spring Valley Trail, Fremont|-121.904862119048|37.5272424761905
1806|7200 Glen Haven Road, Soquel|-121.918703010417|37.02629725
2012|100 1st Street, Benicia|-122.1777451875|38.05899421875
2016|200 Raymond Drive, Benicia|-122.1667646875|38.0625093125
20|900 Sutter Street, Lower Nob Hill, San Francisco|-122.418912|37.787914375
21|3400 Pierce Street, Marina District, San Francisco|-122.43979|37.80245875
41|1700 Felicia Lane, Concord|-122.014071407407|37.9774357407407
1908|400 Vista Ridge Drive, Milpitas|-121.847235131148|37.4309288032787
1222|2300 Stratford Drive, Cambrian, San Jose|-121.941836621622|37.2579288648649
173|3100 Garden Avenue, South San Jose, San Jose|-121.838655142857|37.2888373571429
1278|100 Noe Street, The Castro, San Francisco|-122.43144775|37.7678859166667
1595|0 Austin Avenue, Jackson Triangle, Hayward|-122.085386571429|37.6512727857143
91|700 Industrial Road, San Carlos|-122.255379666667|37.510765547619
1768|800 Balboa Street, Richmond District, San Francisco|-122.468492153846|37.7773763846154
2456|300 Sherwood Way, Linfield Oaks, Menlo Park|-122.180167333333|37.4569852916667
1037|1900 Eagle Peak Avenue, Clayton|-121.930391177778|37.9516759111111
1032|Shore Trail, Lafayette|-122.13798846|37.87768752
2378|700 Welch Road, Palo Alto|-122.174462566667|37.4385622
888|300 Annette Lane, Santa Clara, Hayward|-122.102308923077|37.6632569230769
2116|0 Waterbury Lane, Novato|-122.518935|38.0552862093023
1234|200 North 26th Street, Central San Jose, San Jose|-121.870506357143|37.3513057857143
1036|Wilder Road, Wilder, Orinda|-122.18038356|37.85683306
142|400 Steele Lane, West Junior College, Santa Rosa|-122.723555190476|38.4600504285714
60|33900 Emilia Lane, Ardenwood, Fremont|-122.053654444444|37.5719454444444
128|1900 Stowe Avenue, Alum Rock, San Jose|-121.847208166667|37.3552131666667
46|500 Chester Street, West Oakland, Oakland|-122.2972355|37.8074207777778
108|400 West Sunset Boulevard, Hayward|-122.110050625|37.6677941875
2353|27600 Melbourne Avenue, Glen Eden, Hayward|-122.089506714286|37.6278940714286
102|500 Mount Street, East Richmond, Richmond|-122.321601535714|37.9387708571429
2591|26100 Clover Road, Hayward Highland, Hayward|-122.043894594595|37.6672364864865
599|1800 Yale Drive, Alameda|-122.231158473684|37.7635964736842
2497|600 Tompkins Avenue, Bernal Heights, San Francisco|-122.4130164375|37.7368024375
132|1000 Glenfinnan Drive, South San Jose, San Jose|-121.8439465|37.3201105833333
27|Entrada, Santa Rosa|-122.737504304348|38.4670349130435
2553|700 Rowland Boulevard, Novato|-122.560991093023|38.0778495116279
791|800 Laguna Street, Napa|-122.291927769231|38.3170214615385
1299|8700 Mission Rock Street, South of Market, San Francisco|-122.393861434783|37.7726641304348
2000|200 Genoa Court, Vallejo|-122.227661578947|38.1484189473684
1287|1700 Vegas Avenue, Milpitas|-121.907065230769|37.4584449230769
1225|0 Payran Street, Petaluma|-122.647543346154|38.2500805
1644|5700 Alhambra Valley Road, Martinez|-122.212783632287|37.9514881434978
1103|27100 Patrick Avenue, Harder - Tennyson, Hayward|-122.0809098|37.6359581333333
1119|0 Locust Avenue, Larkspur|-122.535770389831|37.936468779661
1107|36000 Cherry Street, Newark|-122.045054142857|37.5430965
653|600 Lisbon Street, Excelsior, San Francisco|-122.436023090909|37.7181385454545
323|900 Embarcadero West, West Oakland, Oakland|-122.295348|37.7975507692308
875|2200 Waverly Avenue, Alum Rock, San Jose|-121.82359847619|37.3319825714286
2127|0 Hamilton Drive, Mill Valley|-122.522474393939|37.9015588484848
2069|2400 Vine Hill Drive, Napa|-122.3315404|38.3325170666667
2153|3300 Holly Drive, Alum Rock, San Jose|-121.835740931034|37.3828147241379
1623|2900 Los Altos Way, Antioch|-121.8316211875|37.994725625
345|400 Moffett Boulevard, Mountain View|-122.075149388889|37.4010455555556
1104|31800 Veril Way, Fairway Prk, Hayward|-122.029491666667|37.6210537666667
2394|Deer Gulch Loop Trail, Canyon Heights - Vallejo Mills, Fremont|-121.95384392|37.5838714
1754|100 Sea Cloud Drive, Foster City|-122.26287984375|37.5414653125
306|200 Silverlake Drive, Lakewood, Sunnyvale|-122.004856583333|37.3961258333333
1646|100 Murray Street, Bernal Heights, San Francisco|-122.420209|37.73419255
1851|100 Primrose Way, Duveneck - St. Francis, Palo Alto|-122.133492952381|37.4466366666667
58|5600 Genoa Street, Santa Fe, Oakland|-122.273447956522|37.843259
322|300 Warwick Avenue, Adams Point, Oakland|-122.253677631579|37.8136333684211
238|100 Walk Circle, Santa Cruz|-122.034742777778|36.9590105555556
2363|18800 Barnhart Avenue, Rancho Rinconada, Cupertino|-122.001809434783|37.3163021304348
314|200 Alta Mesa Drive, Serra Highlands, South San Francisco|-122.446965666667|37.655691875
2606|2100 Beach Street, Marina District, San Francisco|-122.444770583333|37.8036434166667
253|1000 Shasta Street, Vallejo|-122.235993214286|38.1166215714286
321|Nimitz Freeway, Downtown Oakland, Oakland|-122.265187875|37.7954803125
662|1300 46th Avenue, Sunset District, San Francisco|-122.506552555556|37.7616701111111
69|1100 Prospect Street, Seaside|-121.844578222222|36.6012542222222
63|39300 Wilford Street, Sundale, Fremont|-121.98557065|37.53914815
2616|0 Donna Way, Sequoyah, Oakland|-122.138611612903|37.7623540322581
621|1300 South Main Street, Walnut Creek|-122.058099888889|37.8905867777778
1876|500 Cozy Drive, South San Jose, San Jose|-121.8245145|37.2303154285714
170|800 Downswood Court, South San Jose, San Jose|-121.834111962963|37.2050757037037
975|800 Kingfisher Drive, South San Jose, San Jose|-121.87355928125|37.28584590625
2022|200 Clearview Drive, Vallejo|-122.2174625|38.0723695
96|2200 Bonar Street, Poets Corner, Berkeley|-122.286882416667|37.8660363333333
1541|6200 Foothill Boulevard, Bancroft Business, Oakland|-122.188707772727|37.7691825
1545|1300 Willow Avenue, Hercules|-122.254900090909|38.0076206363636
1554|Fox Avenue, Centerville, Fremont|-122.004355304348|37.5713827391304
751|600 Windsor Drive, Benicia|-122.181088461538|38.0799056538462
1505|5100 Diane Lane, Livermore|-121.728513357143|37.6840053571429
798|4000 Redwood Road, Napa|-122.374968795222|38.2919594061433
622|2900 Biddleford Drive, San Ramon|-121.9496904|37.74673575
329|1400 Rhododendron Drive, Springtown, Livermore|-121.747760371429|37.7096086285714
822|200 Rodrigues Avenue, Milpitas|-121.881148|37.4320922727273
980|6600 Spruce Lane, Dublin|-121.918829142857|37.711538952381
